AtmoSud

Conditions Générales d'utilisation: 

 Diffusion libre pour une réutilisation ultérieure des données dans les conditions ci-dessous : 
 – Toute utilisation partielle ou totale de ces données doit faire référence à AtmoSud en terme de "AtmoSud - Inventaire énergétique et d'émissions de polluants et gaz à effet de serre". 
 – Données non rediffusées en cas de modification ultérieure des données. 
 
 Les données contenues dans ce document restent la propriété d'AtmoSud.
 AtmoSud peut rediffuser ce document à d'autres destinataires. 

"Année","Entité administrative","Activité","Energie","Variable","Valeur","Unite"
"2007","EMBRUN (05)","Tous secteurs","Toutes énergies","prg100.3ges","41287900.7","kg"
"2007","ENCHASTRAYES (04)","Tous secteurs","Toutes énergies","prg100.3ges","4909995.0","kg"
"2007","ENSUÈS-LA-REDONNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","144654255.4","kg"
"2007","ENSUÈS-LA-REDONNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","ENTRAGES (04)","Tous secteurs","Toutes énergies","prg100.3ges","2056573.0","kg"
"2007","ENTRAIGUES-SUR-LA-SORGUE (84)","Tous secteurs","Toutes énergies","prg100.3ges","122653003.5","kg"
"2007","ENTRAUNES (06)","Tous secteurs","Toutes énergies","prg100.3ges","1164620.4","kg"
"2007","ENTRECASTEAUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","5175590.6","kg"
"2007","ENTRECHAUX (84)","Tous secteurs","Toutes énergies","prg100.3ges","9112709.0","kg"
"2007","ENTREPIERRES (04)","Tous secteurs","Toutes énergies","prg100.3ges","4742020.8","kg"
"2007","ENTREVAUX (04)","Tous secteurs","Toutes énergies","prg100.3ges","4698782.5","kg"
"2007","ENTREVENNES (04)","Tous secteurs","Toutes énergies","prg100.3ges","1845713.1","kg"
"2007","ÉOURRES (05)","Tous secteurs","Toutes énergies","prg100.3ges","959026.7","kg"
"2007","ESCRAGNOLLES (06)","Tous secteurs","Toutes énergies","prg100.3ges","7368777.4","kg"
"2007","ESPARRON (05)","Tous secteurs","Toutes énergies","prg100.3ges","1344278.9","kg"
"2007","ESPARRON (83)","Tous secteurs","Toutes énergies","prg100.3ges","2403179.3","kg"
"2007","ESPARRON-DE-VERDON (04)","Tous secteurs","Toutes énergies","prg100.3ges","4156933.6","kg"
"2007","ESPINASSES (05)","Tous secteurs","Toutes énergies","prg100.3ges","2766843.2","kg"
"2007","ESTOUBLON (04)","Tous secteurs","Toutes énergies","prg100.3ges","1835646.7","kg"
"2007","ÉTOILE-SAINT-CYRICE (05)","Tous secteurs","Toutes énergies","prg100.3ges","726942.6","kg"
"2007","ÉVENOS (83)","Tous secteurs","Toutes énergies","prg100.3ges","39571957.6","kg"
"2007","EYGALIÈRES (13)","Tous secteurs","Toutes énergies","prg100.3ges","13854126.5","kg"
"2007","EYGLIERS (05)","Tous secteurs","Toutes énergies","prg100.3ges","6494251.1","kg"
"2007","EYGUIÈRES (13)","Tous secteurs","Toutes énergies","prg100.3ges","26225498.9","kg"
"2007","EYRAGUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","15733323.8","kg"
"2007","ÈZE (06)","Tous secteurs","Toutes énergies","prg100.3ges","31376904.9","kg"
"2007","FALICON (06)","Tous secteurs","Toutes énergies","prg100.3ges","6439390.0","kg"
"2007","FAUCON (84)","Tous secteurs","Toutes énergies","prg100.3ges","2276142.1","kg"
"2007","FAUCON-DE-BARCELONNETTE (04)","Tous secteurs","Toutes énergies","prg100.3ges","6796710.0","kg"
"2007","FAUCON-DU-CAIRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","613896.4","kg"
"2007","FAYENCE (83)","Tous secteurs","Toutes énergies","prg100.3ges","16292828.6","kg"
"2007","FIGANIÈRES (83)","Tous secteurs","Toutes énergies","prg100.3ges","8760160.3","kg"
"2007","FLASSAN (84)","Tous secteurs","Toutes énergies","prg100.3ges","2274307.9","kg"
"2007","FLASSANS-SUR-ISSOLE (83)","Tous secteurs","Toutes énergies","prg100.3ges","16274625.7","kg"
"2007","FLAYOSC (83)","Tous secteurs","Toutes énergies","prg100.3ges","16003192.7","kg"
"2007","FONTAINE-DE-VAUCLUSE (84)","Tous secteurs","Toutes énergies","prg100.3ges","2683675.1","kg"
"2007","FONTAN (06)","Tous secteurs","Toutes énergies","prg100.3ges","2842970.0","kg"
"2007","FONTIENNE (04)","Tous secteurs","Toutes énergies","prg100.3ges","628406.0","kg"
"2007","FONTVIEILLE (13)","Tous secteurs","Toutes énergies","prg100.3ges","17780067.9","kg"
"2007","FORCALQUEIRET (83)","Tous secteurs","Toutes énergies","prg100.3ges","9714413.6","kg"
"2007","FORCALQUIER (04)","Tous secteurs","Toutes énergies","prg100.3ges","41797290.1","kg"
"2007","FOREST-SAINT-JULIEN (05)","Tous secteurs","Toutes énergies","prg100.3ges","4562359.6","kg"
"2007","FOS-SUR-MER (13)","Tous secteurs","Toutes énergies","prg100.3ges","1013911794.6","kg"
"2007","FOS-SUR-MER (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","FOUILLOUSE (05)","Tous secteurs","Toutes énergies","prg100.3ges","1863334.8","kg"
"2007","FOX-AMPHOUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","3198683.8","kg"
"2007","FREISSINIÈRES (05)","Tous secteurs","Toutes énergies","prg100.3ges","2096039.4","kg"
"2007","FRÉJUS (83)","Tous secteurs","Toutes énergies","prg100.3ges","215454703.1","kg"
"2007","FURMEYER (05)","Tous secteurs","Toutes énergies","prg100.3ges","776950.0","kg"
"2007","FUVEAU (13)","Tous secteurs","Toutes énergies","prg100.3ges","58034641.1","kg"
"2007","GANAGOBIE (04)","Tous secteurs","Toutes énergies","prg100.3ges","9248636.2","kg"
"2007","GAP (05)","Tous secteurs","Toutes énergies","prg100.3ges","171771190.8","kg"
"2007","GARDANNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","96028445.8","kg"
"2007","GARDANNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","GARDE-COLOMBES (05)","Tous secteurs","Toutes énergies","prg100.3ges","6099732.5","kg"
"2007","GARÉOULT (83)","Tous secteurs","Toutes énergies","prg100.3ges","12602670.7","kg"
"2007","GARGAS (84)","Tous secteurs","Toutes énergies","prg100.3ges","10727874.5","kg"
"2007","GARS (06)","Tous secteurs","Toutes énergies","prg100.3ges","210253.7","kg"
"2007","GASSIN (83)","Tous secteurs","Toutes énergies","prg100.3ges","28471705.9","kg"
"2007","GATTIÈRES (06)","Tous secteurs","Toutes énergies","prg100.3ges","23206595.3","kg"
"2007","GÉMENOS (13)","Tous secteurs","Toutes énergies","prg100.3ges","33387696.9","kg"
"2007","GIGNAC (84)","Tous secteurs","Toutes énergies","prg100.3ges","921227.8","kg"
"2007","GIGNAC-LA-NERTHE (13)","Tous secteurs","Toutes énergies","prg100.3ges","42638472.0","kg"
"2007","GIGNAC-LA-NERTHE (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","GIGONDAS (84)","Tous secteurs","Toutes énergies","prg100.3ges","6378201.9","kg"
"2007","GIGORS (04)","Tous secteurs","Toutes énergies","prg100.3ges","461649.4","kg"
"2007","GILETTE (06)","Tous secteurs","Toutes énergies","prg100.3ges","9649359.3","kg"
"2007","GILETTE (06)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","GINASSERVIS (83)","Tous secteurs","Toutes énergies","prg100.3ges","26501029.3","kg"
"2007","GONFARON (83)","Tous secteurs","Toutes énergies","prg100.3ges","20460756.9","kg"
"2007","GORBIO (06)","Tous secteurs","Toutes énergies","prg100.3ges","15897769.2","kg"
"2007","GORDES (84)","Tous secteurs","Toutes énergies","prg100.3ges","15384169.6","kg"
"2007","GOULT (84)","Tous secteurs","Toutes énergies","prg100.3ges","11141361.2","kg"
"2007","GOURDON (06)","Tous secteurs","Toutes énergies","prg100.3ges","2632703.3","kg"
"2007","GRAMBOIS (84)","Tous secteurs","Toutes énergies","prg100.3ges","5955388.6","kg"
"2007","GRANS (13)","Tous secteurs","Toutes énergies","prg100.3ges","45875849.3","kg"
"2007","GRASSE (06)","Tous secteurs","Toutes énergies","prg100.3ges","190850288.3","kg"
"2007","GRASSE (06)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","GRAVESON (13)","Tous secteurs","Toutes énergies","prg100.3ges","18145312.5","kg"
"2007","GRÉASQUE (13)","Tous secteurs","Toutes énergies","prg100.3ges","9928597.1","kg"
"2007","GRÉOLIÈRES (06)","Tous secteurs","Toutes énergies","prg100.3ges","4244551.9","kg"
"2007","GRÉOUX-LES-BAINS (04)","Tous secteurs","Toutes énergies","prg100.3ges","26472082.2","kg"
"2007","GRILLON (84)","Tous secteurs","Toutes énergies","prg100.3ges","8184638.7","kg"
"2007","GRILLON (84)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","GRIMAUD (83)","Tous secteurs","Toutes énergies","prg100.3ges","36397544.4","kg"
"2007","GUILLAUMES (06)","Tous secteurs","Toutes énergies","prg100.3ges","4457400.6","kg"
"2007","GUILLESTRE (05)","Tous secteurs","Toutes énergies","prg100.3ges","21774687.9","kg"
"2007","HAUTES-DUYES (04)","Tous secteurs","Toutes énergies","prg100.3ges","797435.1","kg"
"2007","HYÈRES (83)","Tous secteurs","Toutes énergies","prg100.3ges","222816294.0","kg"
"2007","ILONSE (06)","Tous secteurs","Toutes énergies","prg100.3ges","7669833.0","kg"
"2007","ISOLA (06)","Tous secteurs","Toutes énergies","prg100.3ges","8536734.4","kg"
"2007","ISTRES (13)","Tous secteurs","Toutes énergies","prg100.3ges","184684802.6","kg"
"2007","JARJAYES (05)","Tous secteurs","Toutes énergies","prg100.3ges","10006520.1","kg"
"2007","JAUSIERS (04)","Tous secteurs","Toutes énergies","prg100.3ges","7641399.3","kg"
"2007","JONQUERETTES (84)","Tous secteurs","Toutes énergies","prg100.3ges","3254597.4","kg"
"2007","JONQUIÈRES (84)","Tous secteurs","Toutes énergies","prg100.3ges","13710723.3","kg"
"2007","JOUCAS (84)","Tous secteurs","Toutes énergies","prg100.3ges","2030572.9","kg"
"2007","JOUQUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","33789941.8","kg"
"2007","LA BARBEN (13)","Tous secteurs","Toutes énergies","prg100.3ges","5688641.7","kg"
"2007","LA BASTIDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","1030509.4","kg"
"2007","LA BASTIDE-DES-JOURDANS (84)","Tous secteurs","Toutes énergies","prg100.3ges","4264980.4","kg"
"2007","LA BASTIDONNE (84)","Tous secteurs","Toutes énergies","prg100.3ges","2926335.5","kg"
"2007","LA BÂTIE-MONTSALÉON (05)","Tous secteurs","Toutes énergies","prg100.3ges","5278700.3","kg"
"2007","LA BÂTIE-NEUVE (05)","Tous secteurs","Toutes énergies","prg100.3ges","18915945.9","kg"
"2007","LA BÂTIE-VIEILLE (05)","Tous secteurs","Toutes énergies","prg100.3ges","2879508.5","kg"
"2007","LA BEAUME (05)","Tous secteurs","Toutes énergies","prg100.3ges","2279443.9","kg"
"2007","LA BOLLÈNE-VÉSUBIE (06)","Tous secteurs","Toutes énergies","prg100.3ges","4193241.0","kg"
"2007","LA BOUILLADISSE (13)","Tous secteurs","Toutes énergies","prg100.3ges","20107516.6","kg"
"2007","LA BRIGUE (06)","Tous secteurs","Toutes énergies","prg100.3ges","3529721.5","kg"
"2007","LA BRILLANNE (04)","Tous secteurs","Toutes énergies","prg100.3ges","11809031.3","kg"
"2007","LA CADIÈRE-D'AZUR (83)","Tous secteurs","Toutes énergies","prg100.3ges","51209787.4","kg"
"2007","LA CELLE (83)","Tous secteurs","Toutes énergies","prg100.3ges","7720860.0","kg"
"2007","LA CHAPELLE-EN-VALGAUDÉMAR (05)","Tous secteurs","Toutes énergies","prg100.3ges","1907086.8","kg"
"2007","LA CIOTAT (13)","Tous secteurs","Toutes énergies","prg100.3ges","223786138.6","kg"
"2007","LA CIOTAT (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","LA COLLE-SUR-LOUP (06)","Tous secteurs","Toutes énergies","prg100.3ges","37845264.2","kg"
"2007","LA CONDAMINE-CHÂTELARD (04)","Tous secteurs","Toutes énergies","prg100.3ges","2995932.3","kg"
"2007","LACOSTE (84)","Tous secteurs","Toutes énergies","prg100.3ges","1975695.4","kg"
"2007","LA CRAU (83)","Tous secteurs","Toutes énergies","prg100.3ges","65580104.0","kg"
"2007","LA CROIX-SUR-ROUDOULE (06)","Tous secteurs","Toutes énergies","prg100.3ges","788056.7","kg"
"2007","LA CROIX-VALMER (83)","Tous secteurs","Toutes énergies","prg100.3ges","15714389.8","kg"
"2007","LA DESTROUSSE (13)","Tous secteurs","Toutes énergies","prg100.3ges","8322653.0","kg"
"2007","LAFARE (84)","Tous secteurs","Toutes énergies","prg100.3ges","703598.2","kg"
"2007","LA FARE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","prg100.3ges","5191418.0","kg"
"2007","LA FARE-LES-OLIVIERS (13)","Tous secteurs","Toutes énergies","prg100.3ges","247538187.9","kg"
"2007","LA FARLÈDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","49950405.9","kg"
"2007","LA FAURIE (05)","Tous secteurs","Toutes énergies","prg100.3ges","3221381.4","kg"
"2007","LA FREISSINOUSE (05)","Tous secteurs","Toutes énergies","prg100.3ges","6331441.8","kg"
"2007","LA GARDE (04)","Tous secteurs","Toutes énergies","prg100.3ges","861540.3","kg"
"2007","LA GARDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","159278599.3","kg"
"2007","LAGARDE-D'APT (84)","Tous secteurs","Toutes énergies","prg100.3ges","1644327.3","kg"
"2007","LA GARDE-FREINET (83)","Tous secteurs","Toutes énergies","prg100.3ges","10344590.9","kg"
"2007","LAGARDE-PARÉOL (84)","Tous secteurs","Toutes énergies","prg100.3ges","1314020.7","kg"
"2007","LA GAUDE (06)","Tous secteurs","Toutes énergies","prg100.3ges","37031182.5","kg"
"2007","LAGNES (84)","Tous secteurs","Toutes énergies","prg100.3ges","8793048.2","kg"
"2007","LA GRAVE (05)","Tous secteurs","Toutes énergies","prg100.3ges","7444972.9","kg"
"2007","LA HAUTE-BEAUME (05)","Tous secteurs","Toutes énergies","prg100.3ges","632078.6","kg"
"2007","LA JAVIE (04)","Tous secteurs","Toutes énergies","prg100.3ges","2609130.3","kg"
"2007","LA LONDE-LES-MAURES (83)","Tous secteurs","Toutes énergies","prg100.3ges","51445038.6","kg"
"2007","LAMANON (13)","Tous secteurs","Toutes énergies","prg100.3ges","109983110.9","kg"
"2007","LA MARTRE (83)","Tous secteurs","Toutes énergies","prg100.3ges","833996.7","kg"
"2007","LAMBESC (13)","Tous secteurs","Toutes énergies","prg100.3ges","30117633.1","kg"
"2007","LAMBRUISSE (04)","Tous secteurs","Toutes énergies","prg100.3ges","1703982.3","kg"
"2007","LA MÔLE (83)","Tous secteurs","Toutes énergies","prg100.3ges","7438025.6","kg"
"2007","LA MOTTE (83)","Tous secteurs","Toutes énergies","prg100.3ges","38290292.8","kg"
"2007","LA MOTTE-D'AIGUES (84)","Tous secteurs","Toutes énergies","prg100.3ges","3515741.8","kg"
"2007","LA MOTTE-DU-CAIRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","2362705.6","kg"
"2007","LA MOTTE-DU-RHONE (84)","Tous secteurs","Toutes énergies","prg100.3ges","8072952.1","kg"
"2007","LA MOTTE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","prg100.3ges","2388729.4","kg"
"2007","LA MURE-ARGENS (04)","Tous secteurs","Toutes énergies","prg100.3ges","1764267.0","kg"
"2007","LANÇON-PROVENCE (13)","Tous secteurs","Toutes énergies","prg100.3ges","315395675.9","kg"
"2007","LANTOSQUE (06)","Tous secteurs","Toutes énergies","prg100.3ges","6845588.0","kg"
"2007","LAPALUD (84)","Tous secteurs","Toutes énergies","prg100.3ges","17575067.9","kg"
"2007","LA PALUD-SUR-VERDON (04)","Tous secteurs","Toutes énergies","prg100.3ges","5295412.3","kg"
"2007","LA PENNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","1675523.9","kg"
"2007","LA PENNE-SUR-HUVEAUNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","20505383.4","kg"
"2007","LA PIARRE (05)","Tous secteurs","Toutes énergies","prg100.3ges","1099392.9","kg"
"2007","LARAGNE-MONTÉGLIN (05)","Tous secteurs","Toutes énergies","prg100.3ges","16140024.3","kg"
"2007","LARDIER-ET-VALENÇA (05)","Tous secteurs","Toutes énergies","prg100.3ges","5039136.3","kg"
"2007","LARDIERS (04)","Tous secteurs","Toutes énergies","prg100.3ges","516783.9","kg"
"2007","L' ARGENTIÈRE-LA-BESSÉE (05)","Tous secteurs","Toutes énergies","prg100.3ges","13238932.8","kg"
"2007","LA ROBINE-SUR-GALABRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","2048412.2","kg"
"2007","LA ROCHE-DE-RAME (05)","Tous secteurs","Toutes énergies","prg100.3ges","7172674.1","kg"
"2007","LA ROCHE-DES-ARNAUDS (05)","Tous secteurs","Toutes énergies","prg100.3ges","11731557.0","kg"
"2007","LA ROCHEGIRON (04)","Tous secteurs","Toutes énergies","prg100.3ges","768419.3","kg"
"2007","LA ROCHETTE (04)","Tous secteurs","Toutes énergies","prg100.3ges","895732.7","kg"
"2007","LA ROCHETTE (05)","Tous secteurs","Toutes énergies","prg100.3ges","7510794.3","kg"
"2007","LA ROQUE-ALRIC (84)","Tous secteurs","Toutes énergies","prg100.3ges","882070.7","kg"
"2007","LA ROQUEBRUSSANNE (83)","Tous secteurs","Toutes énergies","prg100.3ges","7445445.2","kg"
"2007","LA ROQUE-D'ANTHÉRON (13)","Tous secteurs","Toutes énergies","prg100.3ges","17299782.1","kg"
"2007","LA ROQUE-EN-PROVENCE (06)","Tous secteurs","Toutes énergies","prg100.3ges","115330.5","kg"
"2007","LA ROQUE-ESCLAPON (83)","Tous secteurs","Toutes énergies","prg100.3ges","4135347.9","kg"
"2007","LA ROQUE-SUR-PERNES (84)","Tous secteurs","Toutes énergies","prg100.3ges","1408109.4","kg"
"2007","LA ROQUETTE-SUR-SIAGNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","15371838.9","kg"
"2007","LA ROQUETTE-SUR-VAR (06)","Tous secteurs","Toutes énergies","prg100.3ges","9492441.3","kg"
"2007","LA SALLE-LES-ALPES (05)","Tous secteurs","Toutes énergies","prg100.3ges","12884921.4","kg"
"2007","LA SAULCE (05)","Tous secteurs","Toutes énergies","prg100.3ges","11125210.7","kg"
"2007","LA SEYNE-SUR-MER (83)","Tous secteurs","Toutes énergies","prg100.3ges","152246981.0","kg"
"2007","LA SEYNE-SUR-MER (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","LA TOUR (06)","Tous secteurs","Toutes énergies","prg100.3ges","3068340.3","kg"
"2007","LA TOUR-D'AIGUES (84)","Tous secteurs","Toutes énergies","prg100.3ges","15866050.1","kg"
"2007","LA TRINITÉ (06)","Tous secteurs","Toutes énergies","prg100.3ges","82166266.8","kg"
"2007","LA TURBIE (06)","Tous secteurs","Toutes énergies","prg100.3ges","37139243.6","kg"
"2007","LAURIS (84)","Tous secteurs","Toutes énergies","prg100.3ges","9314434.5","kg"
"2007","LA VALETTE-DU-VAR (83)","Tous secteurs","Toutes énergies","prg100.3ges","92729376.0","kg"
"2007","LA VERDIÈRE (83)","Tous secteurs","Toutes énergies","prg100.3ges","7070600.9","kg"
"2007","LAYE (05)","Tous secteurs","Toutes énergies","prg100.3ges","4637142.9","kg"
"2007","LAZER (05)","Tous secteurs","Toutes énergies","prg100.3ges","3074276.3","kg"
"2007","LAZER (05)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","LE BARROUX (84)","Tous secteurs","Toutes énergies","prg100.3ges","4311238.2","kg"
"2007","LE BAR-SUR-LOUP (06)","Tous secteurs","Toutes énergies","prg100.3ges","15999835.7","kg"
"2007","LE BEAUCET (84)","Tous secteurs","Toutes énergies","prg100.3ges","1686673.2","kg"
"2007","LE BEAUSSET (83)","Tous secteurs","Toutes énergies","prg100.3ges","26507413.4","kg"
"2007","LE BERSAC (05)","Tous secteurs","Toutes énergies","prg100.3ges","2564187.3","kg"
"2007","LE BOURGUET (83)","Tous secteurs","Toutes énergies","prg100.3ges","163169.7","kg"
"2007","LE BROC (06)","Tous secteurs","Toutes énergies","prg100.3ges","11016825.5","kg"
"2007","LE BRUSQUET (04)","Tous secteurs","Toutes énergies","prg100.3ges","2952580.4","kg"
"2007","LE CAIRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","715178.6","kg"
"2007","LE CANNET (06)","Tous secteurs","Toutes énergies","prg100.3ges","102344981.4","kg"
"2007","LE CANNET-DES-MAURES (83)","Tous secteurs","Toutes énergies","prg100.3ges","496221809.1","kg"
"2007","LE CASTELLARD-MÉLAN (04)","Tous secteurs","Toutes énergies","prg100.3ges","3987359.4","kg"
"2007","LE CASTELLET (04)","Tous secteurs","Toutes énergies","prg100.3ges","1718237.4","kg"
"2007","LE CASTELLET (83)","Tous secteurs","Toutes énergies","prg100.3ges","42328041.2","kg"
"2007","LE CHAFFAUT-SAINT-JURSON (04)","Tous secteurs","Toutes énergies","prg100.3ges","5307152.9","kg"
"2007","LE FUGERET (04)","Tous secteurs","Toutes énergies","prg100.3ges","1764754.2","kg"
"2007","LE GLAIZIL (05)","Tous secteurs","Toutes énergies","prg100.3ges","2767687.0","kg"
"2007","LE LAUZET-UBAYE (04)","Tous secteurs","Toutes énergies","prg100.3ges","4944976.5","kg"
"2007","LE LAVANDOU (83)","Tous secteurs","Toutes énergies","prg100.3ges","23146697.3","kg"
"2007","LE LUC (83)","Tous secteurs","Toutes énergies","prg100.3ges","59855019.5","kg"
"2007","LE LUC (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","LE MAS (06)","Tous secteurs","Toutes énergies","prg100.3ges","290900.4","kg"
"2007","LE MONÊTIER-LES-BAINS (05)","Tous secteurs","Toutes énergies","prg100.3ges","16160428.8","kg"
"2007","LE MUY (83)","Tous secteurs","Toutes énergies","prg100.3ges","92731785.4","kg"
"2007","LE NOYER (05)","Tous secteurs","Toutes énergies","prg100.3ges","3439883.7","kg"
"2007","L' ÉPINE (05)","Tous secteurs","Toutes énergies","prg100.3ges","3999211.7","kg"
"2007","LE PLAN-DE-LA-TOUR (83)","Tous secteurs","Toutes énergies","prg100.3ges","8226739.8","kg"
"2007","LE POËT (05)","Tous secteurs","Toutes énergies","prg100.3ges","12111544.0","kg"
"2007","LE PONTET (84)","Tous secteurs","Toutes énergies","prg100.3ges","107467057.4","kg"
"2007","LE PONTET (84)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2007","LE PRADET (83)","Tous secteurs","Toutes énergies","prg100.3ges","26036224.5","kg"
"2007","LE PUY-SAINTE-RÉPARADE (13)","Tous secteurs","Toutes énergies","prg100.3ges","18712979.8","kg"
"2007","LE REVEST-LES-EAUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","27313913.4","kg"
"2007","LE ROURET (06)","Tous secteurs","Toutes énergies","prg100.3ges","7896190.6","kg"
"2007","LE ROVE (13)","Tous secteurs","Toutes énergies","prg100.3ges","27153166.7","kg"
"2007","LES ADRETS-DE-L'ESTÉREL (83)","Tous secteurs","Toutes énergies","prg100.3ges","135191697.1","kg"
"2007","LE SAIX (05)","Tous secteurs","Toutes énergies","prg100.3ges","691034.8","kg"
"2007","LES ARCS (83)","Tous secteurs","Toutes énergies","prg100.3ges","76062779.9","kg"
"2007","LE SAUZE-DU-LAC (05)","Tous secteurs","Toutes énergies","prg100.3ges","1464128.1","kg"
"2007","LES BAUX-DE-PROVENCE (13)","Tous secteurs","Toutes énergies","prg100.3ges","5272594.9","kg"
"2007","L' ESCALE (04)","Tous secteurs","Toutes énergies","prg100.3ges","7093098.4","kg"
"2007","L' ESCARÈNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","5694936.2","kg"
"2007","LES FERRES (06)","Tous secteurs","Toutes énergies","prg100.3ges","151040.1","kg"
"2007","LES MAYONS (83)","Tous secteurs","Toutes énergies","prg100.3ges","1425839.1","kg"
"2007","LES MÉES (04)","Tous secteurs","Toutes énergies","prg100.3ges","10600925.6","kg"
"2007","LES MUJOULS (06)","Tous secteurs","Toutes énergies","prg100.3ges","76110.6","kg"
"2007","LES OMERGUES (04)","Tous secteurs","Toutes énergies","prg100.3ges","1338563.4","kg"
